# USBR Lower Colorado Basin Annual reports: Users Pumping Diversion
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
1964 2133 285 3467 35346 3812 4030 4 3759 3579 2468 1796 1206 585 # error:  diff = 61300 got sum = 61885 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1964_1.png
1965
1966 2331 3506 3855 4098 4171 4827 4 4 2 1985 1719 38 26 # error:  diff = 26514 got sum = 26540 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1966_2.png
1967 1982 2934 3635 035 4 4928 5020 4 4020 3552 2321 1391 43375 # error:  diff = 13549 got sum = 29826 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1967_2.png
1968 1661 3090 3757 4104 4629 4677 4 2 5598 4002 2936 2230 2600 43 # error:  diff = 39247 got sum = 39290 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1968_2.png
1969
1970
1971 1645 2052 2872 4130 4163 23 4999 3363 1675 1697 1842 36721 # error:  diff = 8260 got sum = 28461 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1971_2.png
1972 1431 1617 3390 3540 35929 3170 4103 4 328 3370 1448 698 1475 32499 # error:  diff = 28004 got sum = 60503 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1972_2.png
1973 1038 1191 2050 1923 3012 3045 3702 3908 2870 1597 1353 1119 26 807 # error:  diff = 26027 got sum = 26834 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1973_3.png
1974
1975
1976
1977 336 543 2219 1673 1607 2591 3213 3095 1392 438 258 17787 # error:  diff = 422 got sum = 17365 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1977_3.png
1978 459 646 81 2986 1681 2753 2575 2119 2160 502 259 86 17037 # error:  diff = 730 got sum = 16307 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1978_2.png
1979 4 369 197 2228 1509 1460 2712 3294 3706 2035 43 238 267 18 4 # error:  diff = 18076 got sum = 18080 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1979_2.png
1980 4 161 945 1982 2726 1723 2703 3380 4967 3284 1848 452 276 2 47 # error:  diff = 24406 got sum = 24453 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1980_2.png
1981 3 429 918 1402152 244826524609 414 2886 1208 475 611 23924 # error:  diff = 244827909781 got sum = 244827933705 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1981_3.png
1982 262146 315686 402693 572845 540213 497527 562335 524478 382663 349652 236989 170188 487415 # error:  diff = 4330000 got sum = 4817415 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1982_2.png
1983 3 7 603 1431 1914 2120 2362 2074 2882 1469 761 436 175 16644 # error:  diff = 407 got sum = 16237 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1983_2.png
1984 3 238 532 1479 232 2502 2441 1637 1433 958 916 637 336 14341 # error:  diff = 997 got sum = 13344 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1984_2.png
1985 3 899 610 1410 1748 2799 1811 2045 2434 2173 769 547 228 17473 # error:  diff = 3 got sum = 17476 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1985_2.png
1986 3 1067 534 1622 1435 1642 1448 2118 2103 1691 1003 412 789 15864 # error:  diff = 3 got sum = 15867 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1986_3.png
1987
1988
1989
1990 979 1343 2006 1974 2621 2422 2842 1974 2183 1948 2224 128423518 # error:  diff = 128401002 got sum = 22516 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1990_2.png
1991 5 1290 1926 61575 2411 2957 3579 3625 2345 2660 39 2513 33070 2063 30014 # error:  diff = 90044 got sum = 120058 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1991_2.png
1992 5 1572 1355 1338 2557 2395 2350 2331 2267 1477 1442 1627 890 21603 # error:  diff = 3 got sum = 21606 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1992_2.png
1993 5 950 1005 2524 2939 2540 2568 2920 2554 2119 2643 1927 1690 26381 # error:  diff = 3 got sum = 26384 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1993_2.png
1994 5 1244 1453 2053 2923 3156 2476 2475 2019 1911 1901 2046 1602 25261 # error:  diff = 3 got sum = 25264 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1994_2.png
1995 5 814 1725 2074 92387 2420 2118 9 2268 39 2543 2284 2647 2078 17721 25081 # error:  diff = 106051 got sum = 131132 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1995_2.png
1996 5 1849 1613 1982 2506 2986 2509 2477 2350 1769 1551 1174 1184 23950 # error:  diff = 5 got sum = 23955 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1996_2.png
1997 5 751 1113-13320 1736 2619 1984 1974 1815 1062 1198 1035 1180 17799 # error:  diff = 2440 got sum = 15359 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1997_2.png
1998 5 1088 878 1760 2120 2640 2269 2449 2583 1750 1385 1637 1128 21687 # error:  diff = 5 got sum = 21692 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/1998_2.png
1999 5 1023 912 1343 1599 1886 2259 2547 2347 1906 1528 1213 1024 19590 
2000 5 1121 862 1437 1694 1987 2460 2603 2502 1954 1717 4142 1082 20561 # error:  diff = 3005 got sum = 23566 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/2000_2.png
2001 5 862 802 1169 1492 2118 1733 1857 1943 1952 1625 1220 1077 17850 # error:  diff = 5 got sum = 17855 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/2001_2.png
2002
2003 8 1071 910 1565 1757 2075 2285 2552 2361 2148 1996 1328 1160 21208 # error:  diff = 8 got sum = 21216 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/2003_2.png
2004 999 1228 1914 1995 2228 2543 2109 2656 1935 1612 2098 1119 22436
2005 910 1088 1628 1791 2188 2302 2493 2407 2187 1716 1462 1188 21360 
2006 818 974 1306 1564 1830 2187 2358 2139 1809 1699 1187 1092 18963 
2007 854 1003 1373 1535 1902 2103 2486 2170 1774 1502 1237 1054 18993 
2008 837 1084 1528 1631 1817 2061 2194 2092 1648 1376 979 960 18203 # error:  diff = 4 got sum = 18207 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/2008_2.png
2009 710 881 4200 1298 1589 1917 2104 2024 1582 1330 950 907 16492 # error:  diff = 3000 got sum = 19492 /ark/Varuna/USBR_Reports/images/ca/consumptive_use/2009_2.png
2010 366 447 604 661 805 983 1077 1014 818 691 490 469 8425 
2011 523 643 871 949 1145 1390 1551 1477 1157 964 718 677 12065 
2012 588 723 973 1185 1467 1851 1846 1808 1377 1157 948 795 14718 
2013 591 704 984 1209 1374 1680 1590 1568 1383 1054 830 740 13707 
