# USBR Lower Colorado Basin Annual reports: Ogram Boys Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 30 46 62 30 93 85 56 41 45 43 31 29 591 
2017 10 17 64 131 175 56 81 2 0 15 31 18 600 
2018 21 20 64 67 112 84 41 13 66 47 36 26 597 
2019 11 22 53 76 165 63 49 55 41 24 25 14 598 
2020 18 43 9 71 139 86 70 76 23 22 23 16 596 
2021 13 13 55 116 116 11 64 70 60 44 23 8 593 
