# USBR Lower Colorado Basin Annual reports: Union Pacific Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2008 2 2 2 2 2 2 2 2 2 2 2 2 24 
2009
2010 2 2 2 0 2 2 0 2 2 2 2 2 20 
2011 2 2 2 2 2 2 2 2 2 2 2 2 24 
2012 2 2 2 2 2 2 2 2 2 2 2 2 24 
2013 2 2 2 2 2 2 2 2 2 2 2 2 24 
2014 2 2 2 2 2 2 2 2 2 2 2 2 24 
2015 2 2 2 2 2 2 2 2 2 2 2 2 24 
2016 2 2 2 2 2 2 2 2 2 2 2 2 24 
2017 2 2 2 2 2 2 2 2 2 2 2 2 24 
2018 2 2 2 2 2 2 2 2 2 2 2 2 24 
2019 3 3 3 2 2 2 2 2 2 2 3 3 29 
2020 3 3 3 2 2 2 2 2 2 2 3 3 29 
2021 3 3 3 2 2 2 2 2 2 2 3 3 29 
