# USBR Lower Colorado Basin Annual reports: B&F Investment Diversion
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2020 1 2 2 2 3 2 3 3 2 0 0 0 20 
2021 0 0 0 1 1 1 1 0 0 0 1 1 6 
