# USBR Lower Colorado Basin Annual reports: Milton Phillips Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 3 4 6 6 7 9 10 9 7 6 5 4 76 
2017 1 1 2 2 3 3 3 3 3 3 2 1 27 
2018 2 2 3 3 4 5 5 5 4 3 3 3 42 
2019 0 1 1 1 0 1 1 1 0 1 1 1 9 
2020 3 4 6 6 7 9 10 9 7 7 4 5 77 
2021 2 3 3 3 5 5 6 5 5 3 2 3 45 
