# USBR Lower Colorado Basin Annual reports: Shepard Water Company Diversion
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 2 2 2 2 3 3 2 3 2 2 2 2 27 
2017 2 2 3 2 3 4 4 4 3 4 3 3 37 
2018 3 3 4 4 4 3 2 3 2 2 2 2 34 
2019 1 2 2 4 2 3 2 3 3 3 3 2 30 
2020 3 3 1 2 2 4 2 2 3 2 2 3 29 
2021 2 2 2 2 3 3 3 2 3 2 3 1 28 
