# USBR Lower Colorado Basin Annual reports: Gabrych Diversion
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2018 0 0 1150 1070 1320 860 0 0 0 0 0 0 4400 
2019 0 880 174 86 702 1123 821 301 323 90 0 0 4500 
2020 0 650 87 102 722 1086 998 225 369 105 0 0 4344 
2021 0 600 90 120 800 1050 1000 455 205 140 0 0 4460
