# USBR Lower Colorado Basin Annual reports: JRJ Partners Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 33 19 60 78 72 44 77 70 19 64 73 71 680 
2017 31 20 62 79 72 47 75 65 14 72 75 65 677 
2018 26 21 63 77 75 46 71 64 12 75 78 64 672
2019 32 20 62 78 73 45 73 66 12 71 75 65 672 
2020 29 20 60 75 73 49 76 65 13 69 73 64 666 
2021 25 22 64 67 70 53 74 71 18 66 70 62 662 
