# USBR Lower Colorado Basin Annual reports: Cocopah Indian R West Cocopah
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
1997 453 719 756 700 746 685 650 754 568 341 309 151 6831
1998 287 308 578 917 1027 1197 1120 1047 400 452 378 651 8361 
1999 351 281 479 517 632 767 837 805 633 530 376 370 6579
2000 332 350 561 674 738 825 777 964 829 768 356 596 7770
2001 184 185 187 421 479 424 451 361 197 383 359 164 3794
2002 543 435 742 801 979 1188 1296 1247 980 821 583 574 10191 
2003
2004
2005
2006
2007
2008
2009
2010
2011
2012
2013
2014
2015
2016
2017
2018
2019
2020
