# USBR Lower Colorado Basin Annual reports: Ehrenberg Diversion
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2019 22 16 19 21 28 28 36 37 28 24 22 69 350 
2020 74 18 25 33 34 34 36 37 33 31 22 21 398 
2021 20 17 20 30 43 39 34 32 32 28 25 27 347 
