# USBR Lower Colorado Basin Annual reports: Yuma Project Reservation Pumped from wells for domestic use
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2014 34 42 58 63 76 93 101 97 77 64 45 45 795
2015 34 42 58 63 76 93 101 97 77 64 45 45 795
2016 34 42 58 63 76 93 101 97 77 64 45 45 795 
2017 34 42 58 63 76 93 101 97 77 64 45 45 795 
2018 50 57 70 63 84 93 103 89 79 56 49 45 838 
2019 47 40 62 46 58 86 98 96 72 57 54 44 760 
2020 48 49 60 48 56 88 99 96 77 63 54 48 786 
2021 36 38 50 63 76 84 91 84 75 57 51 44 749 
