# USBR Lower Colorado Basin Annual reports: Bureau of Land Management Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 17 17 20 27 21 24 33 26 23 21 12 23 264 
2017 18 13 16 17 15 19 12 48 17 23 18 17 233 
2018 15 13 15 15 20 26 30 26 20 18 20 16 234 
2019 13 8 8 2 11 21 13 14 14 13 12 9 138 
2020 13 10 13 10 13 3 3 36 2 23 10 1 137 
2021 18 0 19 9 13 14 11 13 15 8 13 10 143 
