# USBR Lower Colorado Basin Annual reports: Metropolitan Water District Supplemental
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2006 0 0 0 0 0 0 0 0 0 0 0 172 172
2007 375 375 375 375 375 375 375 375 375 375 375 375 4500
2008 381 357 381 369 381 369 381 381 369 381 369 1894 6013
2009
2010
2011
2012
2013
2014
2015
2016
2017
2018
2019
2020
