# USBR Lower Colorado Basin Annual reports: Yuma Island Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 144 181 246 272 331 397 424 419 329 271 196 191 3401 
2017 93 118 163 174 213 261 283 268 214 181 127 124 2219 
2018 67 88 120 126 155 192 207 202 157 133 95 90 1632 
2019 60 79 102 112 137 170 185 184 142 117 81 81 1450 
2020 75 96 130 146 179 210 229 219 174 142 102 102 1804 
2021 68 87 117 125 154 188 208 197 157 131 91 92 1615 
