# USBR Lower Colorado Basin Annual reports: Fort Yuma Sum of Diversions for the FYIR Ranches
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2016 201 317 442 434 343 415 454 544 358 460 265 227 4460 
2017 110 130 267 240 308 411 296 253 307 275 203 192 2992 
2018 158 135 266 327 303 424 286 268 334 284 233 153 3171 
2019 122 88 229 107 238 357 348 169 213 243 200 96 2410 
2020 142 104 151 302 536 439 446 380 310 392 202 172 3576 
2021 127 222 384 547 520 394 471 418 352 307 265 211 4218 
