# USBR Lower Colorado Basin Annual reports: PPR No. 30 (Stephenson) Consumptive Us
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
2020 1 1 2 1 2 3 3 3 2 2 2 1 23 
2021 1 1 0 1 1 1 2 2 1 1 0 1 12 
