# USBR Lower Colorado Basin Annual reports:  Imperial Dam
Year Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Total
1965 19880 17410 21110 26180 27120 26550 26280 26310 20580 17540 34090 33910 297000  # diff = -40 expected =  297000  got =  296960
1966 23000 22840 28670 27260 24610 22320 26980 30180 29570 18150 15100 10940 279600  # diff = 20 expected =  279600  got =  279620
1967 16790 15620 21660 23730 18970 22480 24530 26100 28260 16820 18030 10990 244000  # diff = -20 expected =  244000  got =  243980
1968 15430 14270 20060 24380 18170 20760 37070 25110 17800 19920 24430 49800 287200
1969 20310 15670 20120 26820 21720 20250 22500 23630 19540 15190 26480 7120 239300  # diff = 50 expected =  239300  got =  239350
1970 7230 16500 46830 24880 17180 17600 22300 22190 14730 18510 16700 14900 239600  # diff = -50 expected =  239600  got =  239550
1971 15950 16500 21630 22400 16980 19120 22640 28100 22330 21170 17200 15020 239000  # diff = 40 expected =  239000  got =  239040
1972 15350 15610 22670 22530 18220 21790 23670 22420 17090 40010 16720 17850 253900  # diff = 30 expected =  253900  got =  253930
1973 16780 20060 24600 22100 19260 17310 23440 34410 17820 16810 16120 15430 244100  # diff 40 expected =  244100  got =  244140
1974 23800 12560 22160 22440 56990 20720 23900 25500 42520 17300 16630 26930 311400  # diff = 50 expected =  311400  got =  311450
1975 47820 32620 21380 36460 41030 29300 24010 23770 28870 24500 18070 13900 341700  # diff = 30 expected =  341700  got =  341730
1976 13940 14200 23440 30520 43000 42510 25500 22980 63590 25790 24830 15290 345600  # diff = -10 expected =  345600  got =  345590
1977 38640 23660 19750 22690 44920 25440 24230 57430 50640 16890 19340 21590 365200  # diff = 20 expected =  365200  got =  365220
1978 74960 21870 36430 22140 45260 22040 23640 21930 49460 31690 24510 24640 398600  # diff = -30 expected =  398600  got =  398570
1979 28020 10510 19500 23530 24270 22060 22470 28360 27770 24820 20330 20750 272400  # diff = -10 expected =  272400  got =  272390
1980 23460 24200 62950 101800 82930 97380 130000 92240 82780 80530 102200 143300 1024000  # diff = -230 expected =  1024000  got =  1023770
1981 101300 19050 36800 26290 25880 25150 26100 36670 21740 17230 16700 25940 378850
1982 20880 18750 47230 31340 34280 32020 28180 37710 32990 19400 17070 29660 349510
1983 183900 82220 31360 115100 135100 487200 1508000 1596000 1296000 1400000 879800 726500 8441000  # diff = 180 expected =  8441000  got =  8441180
1984 903800 854000 805100 742200 689600 894900 1035000 934400 737700 708200 833000 951600 10089500
1985 888100 718600 475600 267800 341800 542600 581700 583500 532700 269000 217000 389000 5808000  # diff = -600 expected =  5808000  got =  5807400
1986 597600 393400 461500 380900 746500 707000 555900 442100 329000 255900 341800 439600 5651000  # diff = 200 expected =  5651000  got =  5651200
1987 696700 263000 128900 85270 65580 53330 62100 77660 91770 53970 34200 31190 1644000  # diff = -330 expected =  1644000  got =  1643670
1988 36550 34420 32610 48330 40820 32740 32700 55380 43540 34400 31820 31190 454500
1989 29910 23260 33070 32660 35530 33250 38490 47210 38990 30230 23450 21760 387800  # diff = 10 expected =  387800  got =  387810
1990 21200 16000 20900 22300 23100 19900 19600 25700 22500 17200 16300 1900 243700  # diff = -17100 expected =  243700  got =  226600
1991 20200 12900 34900 22300 20300 21700 22600 22800 25500 19000 15100 41000 278400  # diff = -100 expected =  278400  got =  278300
1992 25200 22400 70100 22600 23300 22000 25000 39300 32400 30300 23300 44100 380200  # diff = -200 expected =  380200  got =  380000
1993 23200 16900 20600 20300 21500 20200 21900 24600 22000 19900 16700 20500 248100  # diff = 200 expected =  248100  got =  248300
1994 15500 21000 29900 22900 40200 20800 22500 30100 20100 15500 16800 19900 275100  # diff = 100 expected =  275100  got =  275200
1995 17500 18300 24700 24300 22400 17100 17400 25100 19300 20400 15700 15400 237400  # diff = 200 expected =  237400  got =  237600
1996 15600 15300 21500 23600 21600 20800 22500 22400 18400 18000 14900 16200 230900  # diff = -100 expected =  230900  got =  230800
1997 22300 20200 23400 34300 26100 27200 22900 31200 88800 34500 23000 18800 372700
1998 169000 413000 334000 153000 48000 27000 28000 43000 43000 29000 56000 191000 1531400  # diff = 2600 expected =  1531400  got =  1534000
1999 56000 42000 32000 39000 35000 60000 29000 30000 27000 75000 82000 31000 538300  # diff = -300 expected =  538300  got =  538000
2000 22200 25200 46300 34500 39000 30400 35800 41700 30100 60100 23200 24700 413300  # diff = -100 expected =  413300  got =  413200
2001 20000 37000 33000 34000 41000 29000 48000 51000 58000 31000 28000 19000 427300  # diff = 1700 expected =  427300  got =  429000
2002 19000 21000 72000 42000 60000 32000 29000 30000 41000 33000 21000 42000 441300  # diff = 700 expected =  441300  got =  442000
2003 25930 36600 29410 36910 31610 21040 25590 25240 17530 18640 26190 17650 312340
2004 22170 32690 30860 46240 28840 27890 23950 31690 33600 48060 31200 23930 381120
2005 39120 40630 29820 27680 27210 24580 30270 42920 27770 35120 19380 23960 368460
2006 31240 25900 43030 33630 23420 25150 28740 36430 33320 33120 24960 29770 368710
2007 29520 16500 42800 33080 50950 30150 28150 36560 32280 26300 23500 35600 385390
2008 45390 23360 28250 25900 32390 23060 37070 68440 40360 30140 38470 43820 436650
2009 23820 33660 42810 55860 34610 21090 19050 25850 18490 23890 24970 25980 350080
2010 35450 20950 34300 30180 39560 34030 24370 35060 34020 66460 31300 34290 419970
2011 38300 34610 24860 78400 33810 26130 22620 27280 21270 20830 21040 34730 383880
2012 16560 14980 16910 42210 31540 24090 53930 32910 23940 26940 23150 23370 330530
2013 30470 15160 21660 24130 30480 29510 44230 42680 28750 18210 22600 18490 326370
2014 17390 14730 56220 47570 49580 29910 48580 45760 23800 16220 26320 16110 392190 
2015 18140 15330 26110 28650 37980 18150 22750 26860 17920 15250 16220 15990 259350 
2016 19410 14960 18620 22320 17900 18600 20170 32970 18340 14670 18150 38700 254810 
2017 30190 19500 43280 25119 26170 16450 16170 25720 42120 14320 18470 14010 291519 
2018 15559 20300 20170 20960 21280 21080 23010 21380 15070 31150 20370 29880 260209 
2019 19990 29390 22490 24190 26810 27139 25940 23880 32479 16980 32070 17290 298648 
2020 23730 22860 63610 99250 28799 22170 23810 32020 28060 25069 46030 36560 451968 
2021 50300 29400 16070 34140 20050 18440 20120 53860 52300 20990 18930 25760 360360 
